time,cfl,pressure_at_valve
0.068501158,0.00031156,2699462.2
0.068812717,0.00031156,2699614.835
0.069124277,0.00031156,2699339.576
0.069435837,0.00031156,2698770.628
0.069747397,0.00031156,2698072.354
0.070058956,0.00031156,2697402.373
0.070370516,0.00031156,2696882.807
0.070682076,0.00031156,2696583.698
0.070993635,0.00031156,2696519.116
0.071305195,0.00031156,2696654.267
0.071616755,0.00031156,2696920.68
0.071928314,0.00031156,2697235.695
0.072239874,0.00031156,2697522.035
0.072551434,0.00031156,2697723.392
0.072862994,0.00031156,2697813.075
0.073174553,0.00031156,2697794.657
0.073486113,0.00031156,2697695.627
0.073797673,0.00031156,2697556.604
0.074109232,0.00031156,2697419.38
0.074420792,0.00031156,2697316.76
0.074732352,0.00031156,2697266.358
0.075043911,0.00031156,2697269.198
0.075355471,0.00031156,2697312.715
0.075667031,0.00031156,2697376.696
0.075978591,0.00031156,2697440.083
0.07629015,0.00031156,2697486.654
0.07660171,0.00031156,2697508.227
0.07691327,0.00031156,2697505.009
0.07722483,0.00031156,2697483.633
0.07753639,0.00031156,2697453.975
0.07784795,0.00031156,2697425.879
0.07815951,0.000311561,2697406.643
0.078471071,0.000311561,2697399.67
0.078782632,0.000311561,2697404.332
0.079094193,0.000311562,2697416.855
0.079405755,0.000311562,2697431.882
0.079717317,0.000311563,2697444.263
0.08002888,0.000311564,2697450.577
0.080340444,0.000311566,2697449.963
0.08065201,0.000311567,2697444.01
0.080963577,0.000311569,2697435.839
0.081275146,0.000311571,2697428.762
0.081586718,0.000311574,2697425.073
0.081898292,0.000311578,2697425.427
0.082209869,0.000311581,2697428.967
0.082521451,0.000311586,2697434.018
0.082833036,0.00031159,2697438.946
0.083144627,0.000311596,2697442.791
0.083456223,0.000311602,2697445.438
0.083767824,0.000311608,2697447.378
0.084079433,0.000311615,2697449.288
0.084391048,0.000311623,2697451.692
0.084702671,0.000311631,2697454.839
0.08470754,0.000311631,2697455.275
0.085019171,0.00031163,2697472.967
0.085330801,0.000311588,2697485.077
0.08564239,0.000311567,2697496.017
0.085953957,0.000311553,2697506.811
0.08626551,0.00031154,2697516.738
0.08657705,0.000311531,2697523.909
0.086888582,0.000311528,2697526.046
0.086927523,0.000311525,2697526.136
0.087239047,0.000311524,2697519.973
0.087550571,0.000311522,2697504.698
0.087862094,0.00031151,2697484.156
0.088173604,0.000311494,2697462.908
0.088485098,0.00031148,2697445.594
0.088796578,0.00031147,2697436.43
0.089108048,0.000311463,2697439.03
0.089419511,0.000311462,2697456.185
0.089730973,0.000311465,2697489.117
0.090042438,0.000311472,2697536.224
0.09035391,0.000311481,2697592.041
0.090665391,0.000311486,2697647.464
0.090976877,0.000311486,2697691.825
0.091288363,0.000311485,2697716.291
0.091599847,0.000311481,2697717.012
0.091911329,0.000311478,2697696.267
0.092222807,0.000311476,2697660.855
0.092534283,0.000311476,2697618.597
0.09284576,0.000311478,2697575.062
0.093157237,0.000311479,2697532.526
0.093468717,0.00031148,2697491.715
0.093780197,0.00031148,2697454.879
0.094091677,0.000311479,2697427.668
0.094403157,0.000311479,2697417.873
0.094714635,0.000311478,2697431.216
0.095026114,0.000311478,2697466.604
0.095337592,0.000311478,2697514.093
0.09564907,0.000311479,2697557.545
0.095960549,0.000311479,2697581.199
0.096272028,0.000311479,2697576.87
0.096583507,0.000311478,2697547.839
0.096894985,0.000311478,2697507.183
0.097206463,0.000311478,2697471.394
0.097517941,0.000311478,2697452.717
0.09782942,0.000311478,2697454.246
0.098140898,0.000311478,2697470.053
0.098452376,0.000311478,2697489.727
0.098763855,0.000311478,2697504.396
0.099075333,0.000311478,2697510.845
0.099386811,0.000311478,2697511.929
0.099698289,0.000311478,2697513.768
0.100009768,0.000311478,2697521.984
0.100321246,0.000311478,2697539.328
0.100632724,0.000311478,2697565.84
0.100944202,0.000311478,2697600.945
0.10125568,0.000311478,2697645.932
0.101567158,0.000311478,2697705.342
0.101878636,0.000311478,2697786.842
0.102190114,0.000311478,2697900.228
0.102501592,0.000311478,2698056.659
0.10281307,0.000311478,2698268.928
0.103124549,0.000311478,2698552.809
0.103436026,0.000311478,2698928.92
0.103747504,0.000311478,2699424.441
0.104058982,0.000311478,2700074.371
0.10437046,0.000311478,2700922.518
0.104681938,0.000311478,2702022.671
0.104993416,0.000311478,2703440.33
0.105304894,0.000311478,2705255.001
0.105616372,0.000311478,2707562.749
0.10592785,0.000311478,2710478.511
0.106239328,0.000311478,2714137.721
0.106550805,0.000311478,2718696.903
0.106862283,0.000311478,2724332.894
0.107173761,0.000311478,2731240.419
0.107485239,0.000311478,2739627.598
0.107796717,0.000311478,2749709.258
0.108108194,0.000311478,2761698.078
0.108419672,0.000311478,2775794.236
0.10873115,0.000311478,2792174.65
0.109042627,0.000311478,2810983.162
0.109354105,0.000311477,2832323.12
0.109665582,0.000311477,2856252.926
0.10997706,0.000311477,2882785.076
0.110288537,0.000311476,2911887.507
0.110600013,0.000311475,2943485.462
0.110911488,0.000311474,2977465.238
0.111222962,0.000311471,3013674.501
0.111534433,0.000311467,3051913.728
0.111845901,0.000311462,3091940.921
0.112157363,0.000311453,3133451.082
0.112468816,0.000311441,3176049.184
0.112780257,0.000311425,3219244.249
0.113091682,0.000311406,3262410.586
0.113403088,0.000311384,3304793.852
0.113714472,0.000311359,3345295.12
0.114025832,0.000311334,3382297.071
0.114337166,0.000311309,3413827.883
0.114648475,0.000311287,3438106.447
0.114959762,0.000311269,3454132.802
0.115271031,0.000311257,3461939.243
0.115582288,0.000311251,3462398.056
0.115893539,0.00031125,3456699.742
0.116204789,0.000311254,3445944.109
0.116516043,0.000311262,3431063.782
0.116827305,0.000311273,3412925.636
0.117138578,0.000311285,3392459.818
0.117449863,0.000311298,3370710.272
0.117761161,0.000311307,3348779.327
0.118072468,0.000311311,3327687.746
0.118383779,0.000311311,3308301.589
0.118695089,0.000311306,3291287.247
0.119006396,0.0003113,3277105.895
0.119317696,0.000311294,3266026.825
0.11962899,0.00031129,3258149.963
0.11994028,0.000311289,3253443.043
0.120251569,0.00031129,3251787.757
0.120562859,0.000311294,3253017.254
0.120874152,0.000311297,3256932.544
0.12118545,0.0003113,3263264.717
0.12149675,0.0003113,3271619.52
0.12180805,0.000311299,3281441.831
0.122119348,0.000311297,3292025.433
0.122430645,0.000311296,3302566.553
0.122741941,0.000311295,3312248.081
0.123053236,0.000311296,3320301.145
0.123364532,0.000311296,3326075.271
0.123675828,0.000311297,3329125.102
0.123987125,0.000311298,3329292.171
0.124298423,0.000311298,3326740.863
0.124609721,0.000311297,3321948.889
0.124921018,0.000311297,3315656.306
0.125232315,0.000311297,3308754.033
0.125543612,0.000311297,3302134.388
0.125854909,0.000311297,3296548.044
0.126166207,0.000311298,3292521.398
0.126477504,0.000311298,3290314.514
0.126788802,0.000311298,3289917.104
