time,cfl,pressure_at_valve
0.21138463,5.61E-05,2697557.107
0.211945437,5.61E-05,2697561.946
0.212506244,5.61E-05,2697557.111
0.213067051,5.61E-05,2697560.049
0.213627858,5.61E-05,2697557.58
0.214188666,5.61E-05,2697562.66
0.214749473,5.61E-05,2697561.236
0.21531028,5.61E-05,2697556.611
0.215871087,5.61E-05,2697565.984
0.216431894,5.61E-05,2697558.533
0.216992701,5.61E-05,2697630.592
0.217553508,5.61E-05,2697850.062
0.218114315,5.61E-05,2698887.323
0.218675122,5.61E-05,2701965.489
0.219235929,5.61E-05,2709213.569
0.219796735,5.61E-05,2721607.513
0.220357542,5.61E-05,2739084.992
0.220918349,5.61E-05,2761436.148
0.221479156,5.61E-05,2789432.963
0.222039963,5.61E-05,2823396.329
0.22260077,5.61E-05,2863788.708
0.223161576,5.61E-05,2910724.398
0.223722383,5.61E-05,2964115.436
0.22428319,5.61E-05,3021019.404
0.224843991,5.61E-05,3073752.422
0.22540476,5.61E-05,3120149.058
0.225965472,5.61E-05,3162640.809
0.226526131,5.61E-05,3197609.613
0.227086743,5.61E-05,3227767.495
0.227647315,5.61E-05,3253616.696
0.228207857,5.61E-05,3273101.302
0.228768374,5.61E-05,3287572.542
0.229328873,5.60E-05,3296996.79
0.229889362,5.60E-05,3301840.961
0.230449846,5.60E-05,3302939.53
0.231010329,5.60E-05,3303568.376
0.231570812,5.60E-05,3302062.707
0.232131295,5.60E-05,3303042.243
0.232691778,5.60E-05,3302472.73
0.233252261,5.60E-05,3303072.221
0.233812744,5.60E-05,3302488.614
0.234373227,5.60E-05,3302962.133
0.23493371,5.60E-05,3302489.721
0.235494193,5.60E-05,3302988.576
0.236054676,5.60E-05,3302543.393
0.236615159,5.60E-05,3302911.785
0.237175642,5.60E-05,3302578.705
0.237736125,5.60E-05,3302915.293
0.238296608,5.60E-05,3302597.265
0.238857091,5.60E-05,3302850.617
0.239417573,5.60E-05,3302683.561
0.239978056,5.60E-05,3302780.903
0.240538539,5.60E-05,3302733.289
0.241099022,5.60E-05,3302740.801
0.241659505,5.60E-05,3302770.512
0.242219988,5.60E-05,3302708.118
0.242780471,5.60E-05,3302791.965
0.243340954,5.60E-05,3302696.257
0.243901437,5.60E-05,3302800.166
0.24446192,5.60E-05,3302690.827
0.245022404,5.60E-05,3302808.545
0.245582887,5.60E-05,3302685.402
0.24614337,5.60E-05,3302807.988
0.246703853,5.60E-05,3302685.632
0.247264336,5.60E-05,3302802.893
0.247824819,5.60E-05,3302698.415
0.248385302,5.60E-05,3302790.159
0.248945785,5.60E-05,3302721.608
0.249506268,5.60E-05,3302765.571
